session_id,administrative,administrative_duration,informational,informational_duration,productrelated,productrelated_duration,bouncerates,exitrates,pagevalues,specialday,month,operatingsystems,browser,region,traffictype,visitortype,weekend,revenue
310871,0,0,0,0,18,1401.091667,0,0.005122201,0,0,Nov,2,2,9,2,New_Visitor,FALSE,0
274984,3,422,0,0,39,3002.792952,0,0.003963627,0,0,Mar,2,2,1,2,Returning_Visitor,FALSE,0
379758,0,0,0,0,13,926.3333333,0,0.029081429,0,0,May,2,2,6,4,Returning_Visitor,FALSE,0
280384,0,0,0,0,50,3891.023071,0.0107,0.028617652,0,0,Nov,2,2,1,1,Returning_Visitor,FALSE,0
266747,1,18.2,0,0,39,572.4,0,0.01039401,54.50450476,0,Sep,4,1,4,2,New_Visitor,FALSE,1
324053,0,0,0,0,8,72,0,0.066666667,0,0,Oct,2,2,9,3,Returning_Visitor,FALSE,0
295613,6,177,1,23,37,1962.604767,0.016461205,0.026884663,0,0,May,2,2,6,2,Returning_Visitor,FALSE,0
458402,0,0,0,0,7,72,0,0.066666667,0,0,Dec,4,2,1,2,Other,FALSE,0
297600,0,0,0,0,3,123,0,0.016666667,0,0,Mar,3,2,5,3,Returning_Visitor,TRUE,0
299576,0,0,0,0,4,157,0.08505,0.0625,0,0,May,3,2,6,6,Returning_Visitor,TRUE,0
217778,4,55.83333333,0,0,130,1640.075434,0.008192318,0.020173149,13.02475922,0,Nov,1,1,2,1,Returning_Visitor,FALSE,1
277273,1,37,0,0,8,235.2,0,0.01420581,0,0,May,1,1,5,4,Returning_Visitor,FALSE,0
164790,7,131.0807143,0,0,91,700.8108836,0.002964986,0.014556192,0,0,Nov,1,1,3,8,Returning_Visitor,FALSE,0
183073,0,0,0,0,13,287.2257143,0,0.011421571,0,0.6,May,2,2,1,4,Returning_Visitor,FALSE,0
441051,2,56.075,0,0,54,1155.487576,0.006060606,0.011341821,0,0,Nov,3,2,1,1,Returning_Visitor,FALSE,0
412995,0,0,0,0,17,419.1666667,0.003033333,0.0460508,0,0,Feb,3,2,2,13,Returning_Visitor,FALSE,0
178395,0,0,0,0,14,153.8333333,0,0.025,0,0,May,2,4,2,4,Returning_Visitor,FALSE,0
194092,3,55.4,0,0,13,1143.3,0,0.013166667,0,0,Sep,2,2,1,2,New_Visitor,FALSE,0
350318,12,336.25,0,0,74,1976.5,0,0.007042058,0,0,Nov,2,4,2,2,Returning_Visitor,FALSE,1
294708,2,88.8,0,0,31,684.5833333,0,0.0090409,0,0,Nov,2,2,1,2,Returning_Visitor,FALSE,0
430542,0,0,0,0,38,1748.1,0.004255769,0.025885559,0,0,Nov,2,2,1,2,Returning_Visitor,TRUE,0
190648,0,0,0,0,2,0,0.2,0.2,0,0,Nov,1,1,1,2,Returning_Visitor,FALSE,0
212963,4,19.33333333,3,30,110,3619.528114,0.009982419,0.014956566,14.00285989,0,Nov,3,2,4,2,Returning_Visitor,TRUE,1
232310,1,40,0,0,6,139,0,0.04,0,0,Dec,2,2,7,2,New_Visitor,TRUE,0
422399,2,304,0,0,24,2354.166667,0,0.002760206,76.89643927,0,Nov,2,2,9,2,Returning_Visitor,FALSE,1
283122,0,0,0,0,10,1476.5,0,0.01,0,0,May,2,2,4,1,Returning_Visitor,FALSE,0
344544,17,188.2994254,3,101.5,91,3901.596568,0.006480158,0.013246569,1.741127496,0,Nov,2,2,3,2,Returning_Visitor,FALSE,0
492096,0,0,0,0,7,147,0,0.04,0,0,Mar,3,2,1,1,Returning_Visitor,FALSE,0
131798,0,0,0,0,43,1678.716667,0.002255256,0.027676737,0,0,Dec,2,2,1,10,Returning_Visitor,FALSE,0
464688,4,150.3,4,5,64,759.8418171,0.006122807,0.008330303,0,0,Nov,1,1,2,2,Returning_Visitor,FALSE,0
442096,0,0,0,0,1,16,0.1,0.133333333,0,0,Mar,1,1,1,3,Returning_Visitor,FALSE,0
485146,0,0,0,0,42,1842,0,0.019307707,0,0,Mar,2,4,3,1,Returning_Visitor,FALSE,0
198279,2,11.33333333,0,0,4,200.4,0.033333333,0.091982989,0,0,Dec,1,8,4,1,Returning_Visitor,FALSE,0
183913,0,0,0,0,3,311,0,0.005,0,0.6,Feb,2,10,2,2,New_Visitor,FALSE,0
393294,1,16,0,0,7,23.5,0,0.016666667,52.98653716,0,Dec,2,2,3,2,Returning_Visitor,FALSE,0
135719,0,0,0,0,21,1448.833333,0.006460606,0.031258983,0,1,May,2,2,9,20,Returning_Visitor,TRUE,0
323243,4,95.33333333,0,0,32,2243.704724,0,0.023898791,23.17602891,0,Dec,1,1,3,2,Returning_Visitor,FALSE,0
127568,7,275.5,0,0,8,634.55,0,0.029222222,0,0,Sep,3,2,8,5,Returning_Visitor,FALSE,0
228083,0,0,0,0,10,396.1844009,0,0.012385072,0,0,Oct,3,2,6,1,Returning_Visitor,FALSE,0
242641,0,0,0,0,43,4213.35,0.005794945,0.017551488,22.9251379,0,Dec,2,2,9,2,Returning_Visitor,FALSE,0
125652,0,0,0,0,35,568.6282042,0.035769231,0.063636374,4.574935183,0.2,May,1,1,3,4,Returning_Visitor,FALSE,0
137342,0,0,2,113,15,444.4,0,0.031264786,0,0,Nov,1,1,7,2,Returning_Visitor,FALSE,0
204607,0,0,0,0,2,78,0,0.075,0,0,Mar,2,4,3,3,Returning_Visitor,FALSE,0
438867,2,81,0,0,15,733.2916667,0,0.022222222,0,0,Mar,2,4,2,1,Returning_Visitor,TRUE,0
335882,0,0,0,19,1,0,0.2,0.2,0,0,Mar,2,2,3,3,Returning_Visitor,FALSE,0
488420,0,0,0,0,13,837,0.022222222,0.046665067,0,1,May,*,2,1,1,Returning_Visitor,TRUE,0
244631,0,0,0,0,2,103,0,0.1,0,0,Mar,1,1,1,1,Returning_Visitor,FALSE,0
243000,0,0,0,0,1,0,0.2,0.2,0,0,May,2,5,7,3,Returning_Visitor,FALSE,0
417381,0,0,0,0,36,1666.9,0,0.002192212,0,0,Dec,3,2,1,2,New_Visitor,FALSE,0
129206,0,0,0,0,4,58.5,0.02,0.1,0,0,May,2,2,9,3,Returning_Visitor,FALSE,0
389115,3,1591,0,0,42,825.8363957,0,0.0164,52.192,0,May,1,1,1,3,New_Visitor,FALSE,1
414784,0,0,0,0,35,964.5833333,0.019111118,0.040434945,0,0.8,May,3,2,8,3,Returning_Visitor,FALSE,0
440633,1,49.4,1,32.2,152,14052.61813,0.002447839,0.001329311,40.38426774,0,Aug,3,2,1,4,Returning_Visitor,FALSE,1
333071,15,372.7,4,1020.666667,195,18504.12621,0.002665158,0.017977013,0,0,Dec,4,2,1,2,Returning_Visitor,FALSE,0
172206,0,0,0,0,203,2469.632994,0.002926248,0.016460497,9.854467442,0,Nov,2,2,1,13,Returning_Visitor,FALSE,1
410862,0,0,0,0,9,132.85,0.083333333,0.132333333,0,0,Nov,3,2,1,20,Returning_Visitor,FALSE,0
190171,0,0,0,0,1,78.66666667,0,0.066666667,0,0,Dec,3,3,1,2,Other,TRUE,0
265631,11,469.9166667,3,27,43,694.8166667,0,0.016259216,0,0,Oct,2,2,7,20,Returning_Visitor,FALSE,0
196351,5,39.4,1,12.6,8,214.2,0,0.0025,0,0,Sep,2,10,9,2,Returning_Visitor,FALSE,0
410894,1,18,0,0,25,1240.775,0.005,0.006090906,49.22339907,0,Mar,2,5,4,2,New_Visitor,FALSE,1
468428,0,0,3,43.5,178,5820.859375,0.000993579,0.024821376,0.921929671,0,Nov,2,2,1,2,Returning_Visitor,FALSE,1
327739,0,0,0,0,11,70.5,0.069666667,0.1,0,0,Nov,4,1,1,3,Returning_Visitor,FALSE,0
298880,1,19,0,0,21,177.5,0,0.02825006,0,0,Nov,2,2,6,2,New_Visitor,FALSE,0
379444,4,215,0,0,5,173,0.033333333,0.073883331,0,0.2,May,3,2,2,3,Returning_Visitor,FALSE,0
162629,2,132.3833333,0,0,57,492.375,0.024212111,0.043143176,0,0,Oct,2,4,1,3,Returning_Visitor,FALSE,0
252539,0,0,0,0,13,1049.266667,0.05,0.076666667,0,0,May,4,8,1,1,Returning_Visitor,FALSE,0
138816,3,243.6666667,0,0,57,1959.604048,0.005,0.003818521,0,0,Mar,2,10,1,3,Returning_Visitor,FALSE,0
414088,0,0,0,0,11,337.6,0,0,0,0,Nov,3,2,1,8,Returning_Visitor,FALSE,0
353556,0,0,1,135,1,29.5,0,0.04,0,0,May,2,2,1,2,Returning_Visitor,TRUE,0
398385,0,0,0,0,4,73,0,0.016666667,0,0.8,May,4,1,3,1,Returning_Visitor,FALSE,0
147361,4,80.5,4,267.25,64,4417.86,0.019462226,0.028421614,0,0,Nov,4,1,1,8,Returning_Visitor,TRUE,0
372350,0,0,0,0,11,385.452383,0,0.046666667,0,0,Mar,3,7,7,1,Returning_Visitor,FALSE,0
301853,0,0,0,0,2,0,0.2,0.2,0,0,May,3,2,4,13,Returning_Visitor,FALSE,0
250079,0,0,0,0,6,0,0.2,0.2,0,0,Nov,1,1,4,1,Returning_Visitor,TRUE,0
349404,1,123.75,0,0,9,46.41906867,0,0.02,0,0,Mar,3,2,3,3,Returning_Visitor,TRUE,0
297754,0,0,0,0,1,0,0.2,0.2,0,0,Dec,2,2,2,2,Returning_Visitor,FALSE,0
225849,0,0,0,0,16,1166.9,0,0.03,0,0.8,May,2,6,1,4,Returning_Visitor,FALSE,0
163185,0,0,0,0,1,582.25,0,0.016666667,0,0,Nov,1,1,7,3,Returning_Visitor,FALSE,0
453717,18,291.1861508,3,30.5,195,3147.313372,4.08E-05,0.019539339,2.470594763,0,Nov,2,5,2,1,Returning_Visitor,FALSE,0
315639,1,79,0,0,4,115,0,0.016666667,0,0,Dec,3,2,1,2,New_Visitor,FALSE,1
167715,2,95.6,0,0,88,944.9840686,0,0.004490754,220.4170863,0,Nov,3,2,5,20,Returning_Visitor,FALSE,1
175510,0,0,0,0,38,1973,0.003,0.014466567,0,0,Dec,1,1,1,8,Returning_Visitor,TRUE,0
254995,4,32,5,72.5,27,2114.2,0.028541429,0.04624345,0,0,Mar,2,4,3,1,Returning_Visitor,FALSE,0
318388,0,0,0,0,12,262.5833333,0,0.052691172,0,0,Mar,3,2,1,2,Returning_Visitor,TRUE,0
326610,7,214.625,2,152.75,151,2255.649767,0.013782031,0.020750114,2.162139214,0,Dec,3,2,4,13,Returning_Visitor,FALSE,0
444801,8,189.55,1,151.25,42,2050.900958,0,0.006406508,0,0,Mar,2,2,1,1,New_Visitor,TRUE,0
395052,2,114,1,4,21,579,0.008333333,0.022777778,0,0,May,2,4,6,13,Returning_Visitor,FALSE,0
165470,0,0,1,380,21,4219.5,0,0.015333333,44.25453188,0,Dec,2,10,1,8,New_Visitor,FALSE,1
190643,5,94.5,0,0,13,79.51666667,0,0.063333333,0,0,Mar,1,1,1,3,Returning_Visitor,FALSE,0
126810,10,1508.535958,3,706.5,34,1593.313734,0,0.011914749,29.65755856,0,Nov,2,2,4,2,New_Visitor,FALSE,1
430095,9,233.7933333,0,0,33,2344.63096,0,0.015414238,63.53737018,0,Dec,3,2,1,3,Returning_Visitor,FALSE,0
314006,1,14,0,0,36,420.4091667,0.008399108,0.021676795,36.83231947,0,May,2,2,3,4,Returning_Visitor,FALSE,0
468158,1,39.9,0,0,13,360.7,0,0.0351238,0,0,Nov,3,2,4,1,Returning_Visitor,FALSE,0
474183,11,737.7,3,61.4,202,6023.976064,0.001516082,0.007864696,16.11356099,0,June,1,1,3,2,Returning_Visitor,FALSE,0
308374,5,792.75,0,0,40,1893.666667,0.035418287,0.052177598,0,0,Nov,1,1,1,3,Returning_Visitor,TRUE,0
264930,1,22,0,0,22,273,0,0.013033333,16.13148491,0,May,2,2,1,2,New_Visitor,TRUE,1
359628,5,318.25,0,0,39,1152.166667,0.014,0.022007923,0,0,May,1,1,7,2,Returning_Visitor,TRUE,0
175185,2,346.2833333,0,0,56,1505.691667,0.038244364,0.050548473,19.03597194,0,Sep,3,2,3,2,Returning_Visitor,FALSE,0
126029,3,66.2,0,0,17,1000.55,0,0.007444246,0,0,Aug,1,2,9,5,New_Visitor,FALSE,1
358368,0,0,0,0,27,579.7666667,0.004444475,0.026661636,0,0,May,1,2,1,4,Returning_Visitor,FALSE,0
434324,7,39.66666667,0,0,121,3304.196954,0.007850623,0.012133148,20.1902,0,Nov,2,2,9,20,Returning_Visitor,TRUE,1
321726,5,93.66666667,1,9,16,1723.966667,0,0.026318289,38.82398203,0,May,2,2,4,4,Returning_Visitor,FALSE,0
475409,9,186.7333333,3,292.875,28,883.6096232,0,0.019242669,19.23919204,0,Jul,2,2,8,3,Returning_Visitor,FALSE,0
432707,8,133.8,1,11.1,95,2334.824816,0.000491838,0.03370828,0,0,Nov,1,1,1,2,Returning_Visitor,TRUE,0
152269,0,0,0,0,15,320.1,0.02,0.05,12.61120606,0,June,1,1,2,2,Returning_Visitor,TRUE,0
272815,0,0,0,0,36,828.8738095,0.009541429,0.010379485,0,0,Nov,2,2,1,1,Returning_Visitor,FALSE,0
486085,0,0,0,0,1,0,0.2,0.2,0,0,Nov,2,4,3,1,Returning_Visitor,TRUE,0
137787,0,0,0,0,87,3050.326099,0.003578585,0.003456284,0,0,May,4,6,3,4,Returning_Visitor,FALSE,0
178202,1,0,0,0,1,0,0.2,0.2,0,0,Oct,2,4,1,3,Other,FALSE,0
374833,4,243.5,0,0,12,2136,0,0.015884315,0,0,Mar,3,2,1,1,Returning_Visitor,FALSE,0
382990,7,35.6,0,0,51,735.1011419,0.00497212,0.003277593,0,0,Mar,1,1,2,10,Returning_Visitor,TRUE,0
248441,0,0,0,0,14,1022.5,0.05,0.1,0,0,Nov,2,2,1,1,Returning_Visitor,FALSE,0
221530,1,0,0,0,4,16,0,0.066666667,0,0,Nov,1,1,2,2,Returning_Visitor,FALSE,0
144060,0,0,0,0,47,1964,0.007692308,0.041644657,0,0.8,May,2,2,7,13,Returning_Visitor,FALSE,0
295560,0,0,0,0,21,388.8666667,0,0.023,0,0,May,2,4,4,4,Returning_Visitor,TRUE,0
232689,2,22.2,0,0,43,855.9833333,0,0.007382909,0,0.8,May,2,4,5,1,Returning_Visitor,FALSE,0
280870,0,0,0,0,10,858.8720282,0.0125,0.03891898,17.74576367,0,Nov,2,2,1,1,Returning_Visitor,FALSE,0
190605,0,0,0,0,11,0,0.2,0.2,0,0,May,2,2,6,13,Returning_Visitor,FALSE,0
321183,4,87.75,1,21.8,23,1280.78,0.006350316,0.011111111,11.86267914,0,Nov,2,2,5,2,Returning_Visitor,TRUE,0
183728,0,0,0,0,6,371,0,0.022222222,0,0,Mar,2,10,1,3,Returning_Visitor,FALSE,0
290854,2,36.4,0,0,87,3572.756667,0.000762757,0.006813819,19.52179282,0,Nov,2,4,2,*,Returning_Visitor,FALSE,1
281016,0,0,0,0,1,600,0.2,0.2,0,0,Mar,2,2,3,1,Returning_Visitor,FALSE,0
264039,3,66.61414291,0,0,69,1000.630352,0.002,0.005623476,3.5945991,0,Mar,2,2,7,3,Returning_Visitor,FALSE,1
202279,0,0,1,98,3,260.5,0,0.033333333,0,0,May,2,2,2,6,New_Visitor,FALSE,0
450793,0,0,0,0,39,1467.5,0.001757149,0.027857882,0,0,Nov,2,2,4,1,Returning_Visitor,FALSE,0
126395,6,126.0833333,0,0,103,804.7483333,0.001580202,0.027531395,0,0,Nov,2,2,6,2,Returning_Visitor,FALSE,0
370567,5,42.9,0,0,33,1363.25,0.007407847,0.010469337,14.13149185,0,May,2,4,3,1,Returning_Visitor,FALSE,1
176440,2,220,0,0,13,321.4666667,0,0.0125,20.12918746,0,Aug,1,1,2,4,New_Visitor,TRUE,1
230399,0,0,0,0,2,0,0.2,0.2,0,0,Nov,3,2,4,1,Returning_Visitor,FALSE,0
158419,2,42,0,0,25,418,0,0.017777778,71.1348612,0,Mar,2,2,1,3,New_Visitor,FALSE,1
434118,0,0,0,0,14,743.6166667,0,0.00125,0,0,May,2,2,1,13,Returning_Visitor,FALSE,0
378411,0,0,0,0,29,175.9195048,0.007642057,0.028835243,0,0,Mar,1,1,4,6,Returning_Visitor,FALSE,0
341757,2,5,0,0,45,496.85,0.015188874,0.022730902,0,0.8,May,2,2,9,4,Returning_Visitor,FALSE,0
378969,2,37,1,0,19,772,0,0.008333333,0,0,Mar,2,4,1,2,Returning_Visitor,FALSE,0
359031,2,196.7,0,0,36,1242.230954,0,0.002792752,0,0,Mar,1,1,2,1,Returning_Visitor,TRUE,0
407149,9,112.3791058,1,55.5,61,3312.754944,0.011661996,0.014841814,0,0,Nov,3,2,1,10,Returning_Visitor,FALSE,0
354327,0,0,0,0,19,1174.15,0.065,0.066303,0,0,May,3,2,1,3,Returning_Visitor,FALSE,0
451973,5,135,0,0,13,639.0833333,0,0.018719212,0,0,Nov,1,1,6,3,Returning_Visitor,TRUE,0
309636,6,211.4278287,0,0,62,1284.113557,0.011333928,0.01559704,0,0,Nov,3,2,3,2,Returning_Visitor,FALSE,0
147407,4,35.2,1,14,12,487.6666667,0,0.026520472,0,0,Nov,2,4,1,2,New_Visitor,FALSE,0
317761,3,26.63333333,0,0,33,1407.326667,0.036294272,0.034735631,0,0,May,2,2,1,11,Returning_Visitor,FALSE,0
124970,0,0,0,0,20,287.3,0,0.008161153,70.40166592,0,Nov,1,1,1,2,New_Visitor,FALSE,1
471955,7,581.7,0,0,17,704.0933333,0,0.020750607,0,0,June,1,1,8,3,Returning_Visitor,FALSE,0
285402,4,133.5,1,104,13,1499.391667,0.004544444,0.010462255,17.24846694,0,May,4,2,3,2,Returning_Visitor,TRUE,0
188258,0,0,0,0,83,1432.166667,0.005486394,0.019210554,0,0.2,May,2,2,7,1,Returning_Visitor,FALSE,0
344735,0,0,0,0,19,287.75,0.0122,0.066290769,0,0,May,3,2,1,4,Returning_Visitor,FALSE,0
438605,3,166.4995511,3,389.45,60,1021.666667,0.001079372,0.01172416,0,0,Nov,3,2,1,2,Returning_Visitor,TRUE,0
419365,8,146.1333333,2,28.5,36,999.7842227,0.025542422,0.02054118,29.14853138,0,Dec,2,2,7,10,Returning_Visitor,FALSE,0
234641,4,52,5,435.1333333,22,500.5,0.011714789,0.03095113,0,0,May,2,2,8,6,Returning_Visitor,FALSE,0
155552,1,36,0,0,128,4085.58696,0.003308782,0.019754863,0,0,Nov,2,2,7,4,Returning_Visitor,FALSE,0
397246,0,0,0,0,3,184.5,0,0.025,0,0,May,2,2,8,4,Returning_Visitor,FALSE,0
390299,0,0,0,0,7,151.5,0.053333333,0.05,0,0,May,3,2,3,3,Returning_Visitor,FALSE,0
242754,4,411,1,43.5,25,1468.55,0.013233333,0.0151,0,0,Nov,3,2,3,13,Returning_Visitor,FALSE,0
499731,0,0,0,0,10,241.3333333,0.016111111,0.073039333,0,0,May,3,2,6,1,Returning_Visitor,FALSE,0
343095,1,55,5,221.8333333,26,541,0,0.010496318,52.67378708,0,May,2,4,7,6,New_Visitor,FALSE,0
393275,0,0,0,0,4,567,0,0.04,0,0,Mar,3,2,1,3,New_Visitor,FALSE,0
491567,0,0,0,0,62,999.5019214,0,0.007131299,0,0,Aug,2,2,1,4,Returning_Visitor,TRUE,0
310131,0,0,0,0,22,326.6666667,0.034769607,0.093333333,55.79724,0,Mar,1,1,1,2,Returning_Visitor,FALSE,1
237110,0,0,0,0,15,269.2511918,0.010585615,0.025553459,0,0,Mar,3,2,8,3,Returning_Visitor,TRUE,0
391741,1,86.6,0,0,48,835.0333333,0.010282629,0.038746408,9.019520593,0,Nov,1,2,1,3,Returning_Visitor,FALSE,1
209594,2,33.2,0,0,12,397.9166667,0.012357216,0.003111821,0,0,Nov,3,2,4,10,Returning_Visitor,FALSE,0
254318,13,177.2314287,4,719,180,5294.176121,0.004921521,0.007724779,4.111949982,0,Nov,1,2,3,2,Returning_Visitor,FALSE,0
160175,16,134.35,0,0,83,2031.006667,0.002380352,0.021297421,8.061185718,0,May,2,2,3,13,Returning_Visitor,FALSE,0
186824,10,199.6285314,1,106,73,2129.142289,0.005880633,0.012489863,0,0,Dec,3,2,2,10,Returning_Visitor,FALSE,1
142329,0,0,0,0,11,236.3,0,0.022222222,0,0,Feb,2,2,4,6,Returning_Visitor,FALSE,0
179323,0,0,0,0,4,40.5,0,0.04,0,0,May,2,2,3,2,Returning_Visitor,FALSE,0
210997,8,204.9085734,0,0,56,975.0130762,0.007813107,0.015906825,0,0,Dec,2,2,3,10,Returning_Visitor,FALSE,0
191229,0,0,0,0,8,442.5152827,0,0.005,0,0,Mar,2,2,1,2,Returning_Visitor,TRUE,0
479470,9,203.6447774,3,522.5,65,1728.876984,0.004554131,0.019234115,32.63922392,0,May,3,2,4,2,Returning_Visitor,FALSE,0
160609,0,0,0,0,45,2242.866667,0.007097907,0.023148822,0,0,Nov,2,5,4,3,Returning_Visitor,TRUE,0
368368,1,6,0,0,13,135.8333333,0,0.029529862,0,0,Feb,1,1,4,3,Returning_Visitor,FALSE,0
458738,4,59.7,0,0,65,2871.15,0.037598877,0.04191525,0,0,Nov,2,2,7,10,Returning_Visitor,FALSE,0
226171,0,0,0,0,6,198.05,0,0.043853826,0,0,Mar,2,2,1,3,Returning_Visitor,FALSE,0
230652,0,0,0,0,7,217.25,0,0.018181818,0,0,Mar,4,2,8,1,New_Visitor,FALSE,0
190065,5,171.2083333,2,89.5,119,1104.945076,0.00356701,0.010601593,0,0,Nov,2,5,1,1,Returning_Visitor,FALSE,0
260401,21,314.1021429,6,1265.2,266,4217.393319,0.002737543,0.014952958,2.611534499,0,Sep,2,2,7,2,Returning_Visitor,TRUE,0
360139,2,8,0,0,19,944.55,0,0.0125,107.2230584,0,Aug,2,10,4,4,New_Visitor,FALSE,0
379569,0,0,0,0,3,205.5,0,0,0,0,Mar,2,2,1,9,Returning_Visitor,TRUE,0
285598,0,0,0,0,10,350.8666667,0.03,0.04,0,0,Nov,1,1,6,1,Returning_Visitor,FALSE,0
461879,0,0,1,0,14,24,0.025,0.08,0,0,Mar,4,1,3,1,Returning_Visitor,FALSE,0
324276,0,0,0,0,1,0,0.2,0.2,0,0,Mar,2,2,3,1,Returning_Visitor,FALSE,0
249426,0,0,0,0,5,141,0.12,0.1,0,0,May,3,2,1,6,Returning_Visitor,FALSE,0
313113,0,0,0,0,4,143,0,0.1,0,0,Mar,2,4,1,3,Returning_Visitor,FALSE,0
340092,0,0,3,390.6666667,42,1532.23718,0.005845459,0.025099588,0,0,Nov,2,2,5,8,Returning_Visitor,FALSE,0
294699,3,68,0,0,7,446.6666667,0,0.025888889,0,0,Mar,2,2,3,3,New_Visitor,TRUE,0
231527,5,181.1666667,2,1,51,1457.514238,0.014081819,0.057045151,10.08523939,0,June,3,2,2,3,Returning_Visitor,FALSE,0
306904,4,72,0,0,31,419.3714218,0.016666667,0.045212444,0,0,May,1,1,1,3,Returning_Visitor,FALSE,0
261640,22,154.7,2,1,54,818.6332132,0.004144148,0.004122912,0,0,Aug,3,2,3,5,Returning_Visitor,FALSE,0
197108,3,38,2,847,25,511.2116667,0,0.008457546,18.5941515,0,Nov,2,2,3,2,Returning_Visitor,FALSE,0
311655,4,434,3,58,75,2035.426162,0.003686206,0.022364267,0,0,Mar,2,2,5,2,Returning_Visitor,FALSE,0
225609,0,0,0,0,5,15,0.064666667,0.1,0,0,Feb,2,5,1,3,Returning_Visitor,FALSE,0
184007,0,0,0,0,3,34.75,0.02,0.083333333,0,0,Dec,2,2,7,1,Returning_Visitor,FALSE,0
351750,1,71,0,0,7,401,0,0.02,0,0,May,1,1,3,*,Returning_Visitor,FALSE,0
314276,4,122.4,0,0,14,1372,0,0.011111111,0,0,Aug,2,4,2,1,Returning_Visitor,TRUE,0
395071,1,9,0,0,30,1208.583333,0.068171828,0.033373544,0,0,Dec,3,2,1,2,Returning_Visitor,TRUE,0
482518,0,0,0,0,2,8,0,0.1,0,0,Nov,2,2,1,13,Returning_Visitor,FALSE,0
235591,0,0,0,0,15,313.5833333,0,0.014285714,0,0,Nov,3,2,9,8,New_Visitor,FALSE,0
453177,0,0,0,0,1,247.4,0,0.033333333,0,0,May,*,13,9,20,Returning_Visitor,FALSE,0
360537,0,0,0,0,16,433.5,0,0.016666667,0,0.2,May,3,2,4,13,Returning_Visitor,FALSE,0
236454,2,22.26666667,0,0,12,536.45,0,0.016666667,54.21465184,0,Nov,2,2,3,2,Returning_Visitor,FALSE,1
370534,0,0,0,0,47,635.3995645,0.018004,0.022687677,0,0,Dec,2,2,1,8,Returning_Visitor,TRUE,1
134929,11,876.6,4,59.33333333,159,4070.47426,0.000971549,0.011160816,0,0,Nov,1,1,1,10,Returning_Visitor,TRUE,1
222408,3,64.66666667,0,0,7,401.8630813,0,0.018188818,0,0,Mar,3,2,7,2,Returning_Visitor,FALSE,0
378025,8,1521.582734,0,0,17,859.5842687,0,0.031116626,0,0,Nov,4,1,4,8,New_Visitor,TRUE,0
276226,6,77.6,0,0,20,401.65,0,0.03076,0,0,Aug,1,1,2,4,Returning_Visitor,FALSE,0
240996,6,112.8333333,2,63.25,31,3396.238111,0,0.016444406,13.73122168,0,Nov,2,10,9,3,Returning_Visitor,FALSE,1
124517,1,31.5,0,0,27,1281.728795,0.009068514,0.012205788,0,0,Nov,4,2,3,2,Returning_Visitor,FALSE,0
303932,4,102.8333333,0,0,14,268.4333333,0,0.030709333,0,0,Feb,3,2,1,2,Returning_Visitor,FALSE,0
493344,2,123,2,213.3333333,17,156.8333333,0,0.008285728,0,0,Mar,2,2,6,2,New_Visitor,TRUE,0
302187,2,131,0,0,158,4011.255478,0.015527659,0.019485633,0,0.2,May,2,4,1,3,Returning_Visitor,FALSE,0
295207,0,0,0,0,4,143.8333333,0.025,0.03,0,0,Oct,3,2,6,13,Returning_Visitor,FALSE,0
376981,2,28.5,0,0,24,271.75,0,0.014616667,0,0,Sep,2,2,4,2,Returning_Visitor,FALSE,0
352839,0,0,0,0,14,932.6666667,0.011347619,0.040255945,0,0,Nov,3,2,3,11,Returning_Visitor,TRUE,0
361821,6,158.4,1,61,51,2161.908163,0.010470279,0.02840182,4.546996872,0,Nov,2,2,1,2,Returning_Visitor,FALSE,1
289870,2,17.5,0,0,45,741.8333333,0.011222822,0.027579726,62.11796606,0,Nov,2,2,2,2,New_Visitor,FALSE,1
410122,0,0,0,0,14,133.5,0,0.02,0,0,May,2,2,4,13,Returning_Visitor,FALSE,0
382761,7,119.8666667,0,0,28,533.3904081,0,0.009154591,0,0,Mar,1,1,3,2,New_Visitor,FALSE,0
231507,0,0,0,0,8,115,0.04,0.0375,0,0,May,2,5,1,3,Returning_Visitor,FALSE,0
309645,0,0,3,162,25,758.5733333,0.001343444,0.019741461,0,0,May,3,2,3,6,Returning_Visitor,FALSE,0
326497,1,5.5,2,34,118,1493.15833,0.003687005,0.021172246,0,0,Dec,2,2,4,3,Returning_Visitor,FALSE,0
182893,6,72.5,1,24.5,12,570.5,0,0.025,0,0,June,2,2,2,4,Returning_Visitor,TRUE,0
184188,5,262,1,60.75,65,994.7666667,0.007108447,0.027057561,0,0,Oct,1,2,5,4,Returning_Visitor,FALSE,0
186823,2,43,0,0,16,93.15,0.01052641,0.036363636,0,0,Jul,3,2,6,1,Returning_Visitor,FALSE,0
282702,3,47.925,0,0,16,298.9,0.022222222,0.038885638,0,0,Nov,2,2,6,3,Returning_Visitor,FALSE,0
433959,1,122.95,0,0,6,301.8333333,0,0.02,0,0,Jul,3,2,1,13,Returning_Visitor,TRUE,0
381738,0,0,2,407.1666667,232,10934.1931,0.001098024,0.007810749,1.28876822,0,Nov,2,2,1,2,Returning_Visitor,TRUE,1
180346,0,0,0,0,6,606,0,0.05,0,0,Nov,2,2,3,8,New_Visitor,FALSE,0
422187,1,20,0,0,39,1073.191301,0,0.02239201,0,0,May,2,2,3,2,Returning_Visitor,FALSE,0
267298,2,89,0,0,0,35.5,0,0.033333333,0,0,Mar,1,2,1,3,Returning_Visitor,FALSE,0
